show_id,title,type,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7273,Show 7273,Movie,Director 984,"Actor 345, Actor 2698",United Kingdom,8-May-2021,1983,TV-G,3 Seasons,Romantic Movies,This is the description for Show 7273.
s7274,Show 7274,TV Show,Director 3035,"Actor 139, Actor 3414",United States,2-Mar-2021,1977,Unrated,123 min,Children & Family Movies,This is the description for Show 7274.
s7275,Show 7275,TV Show,Director 3112,"Actor 900, Actor 3683",United States,25-Jan-2021,2013,TV-Y7-FV,123 min,Action & Adventure,This is the description for Show 7275.
s7276,Show 7276,TV Show,Director 2536,"Actor 1750, Actor 2263",Canada,9-Sep-2020,2014,TV-G,9 Seasons,"Dramas, International Movies",This is the description for Show 7276.
s7277,Show 7277,TV Show,Director 247,"Actor 509, Actor 2961",Spain,27-Apr-2021,1945,TV-G,10 Seasons,Romantic Movies,This is the description for Show 7277.
s7278,Show 7278,TV Show,Director 691,"Actor 1945, Actor 2297",France,19-Jul-2021,2015,TV-M,99 min,"Dramas, International Movies",This is the description for Show 7278.
s7279,Show 7279,Movie,Director 1151,"Actor 971, Actor 2307",France,18-Oct-2020,1993,NC-17,3 Seasons,"Dramas, International Movies",This is the description for Show 7279.
s7280,Show 7280,Movie,Director 330,"Actor 1049, Actor 2633",France,4-Apr-2020,1938,G,74 min,Documentaries,This is the description for Show 7280.
s7281,Show 7281,Movie,Director 110,"Actor 263, Actor 3714",Japan,4-Aug-2020,1997,TV-Y,90 min,"Dramas, International Movies",This is the description for Show 7281.
s7282,Show 7282,TV Show,Director 3393,"Actor 1459, Actor 3004",Japan,4-Sep-2020,1968,R,142 min,Romantic Movies,This is the description for Show 7282.
s7283,Show 7283,TV Show,Director 448,"Actor 307, Actor 3850",France,8-Nov-2020,1972,TV-Y,7 Seasons,"Dramas, Independent Movies",This is the description for Show 7283.
s7284,Show 7284,Movie,Director 702,"Actor 770, Actor 3174",Spain,4-Aug-2020,1990,TV-13,67 min,Action & Adventure,This is the description for Show 7284.
s7285,Show 7285,Movie,Director 199,"Actor 191, Actor 3862",Brazil,15-Oct-2020,1941,G,167 min,Children & Family Movies,This is the description for Show 7285.
s7286,Show 7286,TV Show,Director 3473,"Actor 749, Actor 2834",Spain,14-Oct-2021,1928,G,128 min,Documentaries,This is the description for Show 7286.
s7287,Show 7287,Movie,Director 1722,"Actor 780, Actor 3892",Canada,6-Jul-2020,1985,NC-17,168 min,"Dramas, Independent Movies",This is the description for Show 7287.
s7288,Show 7288,TV Show,Director 3727,"Actor 647, Actor 3249",Canada,18-May-2020,1968,TV-MA,61 min,Thrillers,This is the description for Show 7288.
s7289,Show 7289,Movie,Director 1484,"Actor 1969, Actor 2524",United Kingdom,9-Apr-2021,1952,PG-13,7 Seasons,Documentaries,This is the description for Show 7289.
s7290,Show 7290,Movie,Director 2499,"Actor 918, Actor 2865",Canada,18-Oct-2021,1956,TV-NR,128 min,"Dramas, Independent Movies",This is the description for Show 7290.
s7291,Show 7291,Movie,Director 1661,"Actor 345, Actor 2598",United States,2-Dec-2021,1978,TV-PG,3 Seasons,Children & Family Movies,This is the description for Show 7291.
s7292,Show 7292,TV Show,Director 1628,"Actor 1367, Actor 2105",Spain,16-Jun-2021,1953,TV-M,8 Seasons,Horror Movies,This is the description for Show 7292.
s7293,Show 7293,TV Show,Director 3456,"Actor 1676, Actor 2089",Brazil,4-Jun-2021,1972,TV-G,6 Seasons,Stand-Up Comedy,This is the description for Show 7293.
s7294,Show 7294,TV Show,Director 2319,"Actor 174, Actor 2752",Brazil,28-Dec-2021,1949,PG,123 min,Horror Movies,This is the description for Show 7294.
s7295,Show 7295,Movie,Director 2684,"Actor 1743, Actor 2949",South Korea,1-Feb-2021,1930,TV-13,7 Seasons,Action & Adventure,This is the description for Show 7295.
s7296,Show 7296,Movie,Director 1577,"Actor 1654, Actor 2416",India,9-Nov-2021,1939,NC-17,117 min,Stand-Up Comedy,This is the description for Show 7296.
s7297,Show 7297,TV Show,Director 2893,"Actor 1502, Actor 3003",Canada,27-Jun-2021,2018,PG-13,158 min,"Dramas, Independent Movies",This is the description for Show 7297.
s7298,Show 7298,TV Show,Director 2435,"Actor 1388, Actor 2258",Brazil,27-Jul-2020,1945,TV-Y7-FV,9 Seasons,Horror Movies,This is the description for Show 7298.
s7299,Show 7299,TV Show,Director 4174,"Actor 1986, Actor 3391",Canada,24-Jan-2020,1961,PG,77 min,Romantic Movies,This is the description for Show 7299.
s7300,Show 7300,TV Show,Director 2565,"Actor 1310, Actor 3192",Spain,14-Oct-2021,1952,NC-17,8 Seasons,Children & Family Movies,This is the description for Show 7300.
s7301,Show 7301,Movie,Director 611,"Actor 175, Actor 2549",France,17-Apr-2021,1987,TV-Y7-FV,129 min,Stand-Up Comedy,This is the description for Show 7301.
s7302,Show 7302,TV Show,Director 3388,"Actor 1864, Actor 3601",United Kingdom,11-Mar-2020,1995,PG-13,149 min,Horror Movies,This is the description for Show 7302.
s7303,Show 7303,TV Show,Director 721,"Actor 360, Actor 2815",United Kingdom,8-May-2021,1951,R,2 Seasons,Documentaries,This is the description for Show 7303.
s7304,Show 7304,TV Show,Director 863,"Actor 1383, Actor 3723",United Kingdom,6-Jul-2020,1975,PG,157 min,Action & Adventure,This is the description for Show 7304.
s7305,Show 7305,TV Show,Director 3066,"Actor 1538, Actor 2519",Brazil,16-Apr-2020,1960,PG,3 Seasons,Stand-Up Comedy,This is the description for Show 7305.
s7306,Show 7306,Movie,Director 1941,"Actor 1817, Actor 3237",India,27-Aug-2021,1931,TV-M,2 Seasons,"Comedies, Dramas",This is the description for Show 7306.
s7307,Show 7307,Movie,Director 4337,"Actor 1367, Actor 2071",India,12-Jun-2021,1964,TV-M,5 Seasons,"Dramas, Independent Movies",This is the description for Show 7307.
s7308,Show 7308,Movie,Director 1207,"Actor 1302, Actor 3927",Japan,3-Mar-2021,1926,UR,152 min,Thrillers,This is the description for Show 7308.
s7309,Show 7309,TV Show,Director 666,"Actor 1000, Actor 2983",Japan,8-Nov-2020,1989,PG,9 Seasons,Thrillers,This is the description for Show 7309.
s7310,Show 7310,TV Show,Director 801,"Actor 1927, Actor 2837",India,21-Feb-2020,2007,TV-13,164 min,"Comedies, Dramas",This is the description for Show 7310.
s7311,Show 7311,TV Show,Director 4416,"Actor 1146, Actor 3737",South Korea,10-Aug-2021,1992,PG-13,7 Seasons,Action & Adventure,This is the description for Show 7311.
s7312,Show 7312,TV Show,Director 837,"Actor 198, Actor 2589",United States,24-Nov-2020,1981,TV-Y,173 min,Horror Movies,This is the description for Show 7312.
s7313,Show 7313,Movie,Director 1872,"Actor 882, Actor 3112",France,19-Mar-2020,1995,NC-17,105 min,"Dramas, International Movies",This is the description for Show 7313.
s7314,Show 7314,Movie,Director 1794,"Actor 761, Actor 3721",United Kingdom,28-Aug-2021,1999,R,3 Seasons,"Comedies, Dramas",This is the description for Show 7314.
s7315,Show 7315,TV Show,Director 446,"Actor 304, Actor 2205",Brazil,9-Feb-2021,1988,TV-Y7-FV,1 Seasons,Action & Adventure,This is the description for Show 7315.
s7316,Show 7316,TV Show,Director 708,"Actor 1885, Actor 3525",Japan,8-Nov-2020,1953,NC-17,151 min,Action & Adventure,This is the description for Show 7316.
s7317,Show 7317,TV Show,Director 1727,"Actor 781, Actor 3212",Spain,18-Jul-2020,1974,R,4 Seasons,"Dramas, Independent Movies",This is the description for Show 7317.
s7318,Show 7318,Movie,Director 1202,"Actor 972, Actor 2797",Japan,13-Mar-2021,1973,TV-14,115 min,"Comedies, Dramas",This is the description for Show 7318.
s7319,Show 7319,Movie,Director 4112,"Actor 1075, Actor 2842",India,13-Oct-2020,1956,PG-13,7 Seasons,Action & Adventure,This is the description for Show 7319.
s7320,Show 7320,TV Show,Director 3000,"Actor 1384, Actor 2926",South Korea,22-Jan-2021,1937,TV-G,105 min,Stand-Up Comedy,This is the description for Show 7320.
s7321,Show 7321,Movie,Director 975,"Actor 854, Actor 2516",India,15-Aug-2021,2020,TV-18,5 Seasons,Children & Family Movies,This is the description for Show 7321.
s7322,Show 7322,Movie,Director 3833,"Actor 1637, Actor 2238",Spain,7-Oct-2020,1953,TV-MA,3 Seasons,Action & Adventure,This is the description for Show 7322.
s7323,Show 7323,TV Show,Director 694,"Actor 652, Actor 3132",South Korea,22-Jul-2020,1982,G,6 Seasons,Romantic Movies,This is the description for Show 7323.
s7324,Show 7324,Movie,Director 4074,"Actor 344, Actor 2151",United States,4-Apr-2021,1981,Unrated,8 Seasons,"Dramas, International Movies",This is the description for Show 7324.
s7325,Show 7325,TV Show,Director 4478,"Actor 1117, Actor 3534",India,23-Apr-2021,2015,TV-Y7-FV,110 min,Romantic Movies,This is the description for Show 7325.
s7326,Show 7326,Movie,Director 4437,"Actor 1345, Actor 2173",Germany,7-Nov-2021,1973,TV-NR,8 Seasons,"Dramas, International Movies",This is the description for Show 7326.
s7327,Show 7327,TV Show,Director 1166,"Actor 483, Actor 2692",South Korea,28-Nov-2021,1972,TV-PG,7 Seasons,Stand-Up Comedy,This is the description for Show 7327.
s7328,Show 7328,Movie,Director 1399,"Actor 31, Actor 3698",Spain,16-Jan-2020,1980,G,164 min,Documentaries,This is the description for Show 7328.
s7329,Show 7329,TV Show,Director 2800,"Actor 101, Actor 2092",South Korea,13-Sep-2021,1951,TV-NR,6 Seasons,Stand-Up Comedy,This is the description for Show 7329.
s7330,Show 7330,TV Show,Director 2266,"Actor 15, Actor 3718",South Korea,3-Dec-2021,2009,TV-14,5 Seasons,Thrillers,This is the description for Show 7330.
s7331,Show 7331,TV Show,Director 2454,"Actor 430, Actor 3344",South Korea,8-Mar-2021,1976,Unrated,7 Seasons,Thrillers,This is the description for Show 7331.
s7332,Show 7332,Movie,Director 1148,"Actor 1346, Actor 3782",France,26-Dec-2021,2020,TV-Y7,2 Seasons,Horror Movies,This is the description for Show 7332.
s7333,Show 7333,TV Show,Director 167,"Actor 853, Actor 3630",France,27-Jan-2020,1966,R,144 min,Children & Family Movies,This is the description for Show 7333.
s7334,Show 7334,TV Show,Director 3741,"Actor 402, Actor 2782",Brazil,19-Mar-2021,1995,NC-17,69 min,Action & Adventure,This is the description for Show 7334.
s7335,Show 7335,TV Show,Director 58,"Actor 1392, Actor 2974",Brazil,24-Sep-2020,1936,PG-13,172 min,Stand-Up Comedy,This is the description for Show 7335.
s7336,Show 7336,TV Show,Director 419,"Actor 633, Actor 2746",South Korea,26-Jun-2021,2012,TV-Y7,1 Seasons,Documentaries,This is the description for Show 7336.
s7337,Show 7337,Movie,Director 508,"Actor 495, Actor 2794",Germany,24-Aug-2021,2005,R,6 Seasons,Documentaries,This is the description for Show 7337.
s7338,Show 7338,TV Show,Director 264,"Actor 1870, Actor 3063",Japan,4-Dec-2021,1965,TV-M,121 min,"Dramas, Independent Movies",This is the description for Show 7338.
s7339,Show 7339,Movie,Director 276,"Actor 1835, Actor 3296",Japan,28-Mar-2021,1982,TV-13,6 Seasons,"Dramas, Independent Movies",This is the description for Show 7339.
s7340,Show 7340,Movie,Director 3252,"Actor 679, Actor 2933",Japan,17-Sep-2021,1991,TV-NR,2 Seasons,Stand-Up Comedy,This is the description for Show 7340.
s7341,Show 7341,Movie,Director 3574,"Actor 1241, Actor 2324",United Kingdom,10-Jan-2021,1952,TV-PG,10 Seasons,"Dramas, Independent Movies",This is the description for Show 7341.
s7342,Show 7342,Movie,Director 3488,"Actor 1963, Actor 3427",India,10-Apr-2020,1950,TV-NR,3 Seasons,"Comedies, Dramas",This is the description for Show 7342.
s7343,Show 7343,Movie,Director 3850,"Actor 163, Actor 2464",Spain,22-May-2021,1947,TV-NR,98 min,"Dramas, Independent Movies",This is the description for Show 7343.
s7344,Show 7344,Movie,Director 2433,"Actor 813, Actor 2065",Japan,8-Dec-2021,2012,TV-Y,92 min,Children & Family Movies,This is the description for Show 7344.
s7345,Show 7345,Movie,Director 2374,"Actor 1708, Actor 3283",France,14-Jan-2021,1964,TV-PG,1 Seasons,Action & Adventure,This is the description for Show 7345.
s7346,Show 7346,Movie,Director 2266,"Actor 13, Actor 2602",France,26-Jul-2020,1941,Unrated,5 Seasons,Stand-Up Comedy,This is the description for Show 7346.
s7347,Show 7347,Movie,Director 4041,"Actor 933, Actor 2696",France,1-Aug-2021,1938,PG,6 Seasons,"Dramas, International Movies",This is the description for Show 7347.
s7348,Show 7348,TV Show,Director 2206,"Actor 280, Actor 2898",United Kingdom,3-Dec-2020,1999,G,179 min,Stand-Up Comedy,This is the description for Show 7348.
s7349,Show 7349,Movie,Director 466,"Actor 1840, Actor 3452",Brazil,19-May-2020,1926,TV-Y7-FV,3 Seasons,"Comedies, Dramas",This is the description for Show 7349.
s7350,Show 7350,TV Show,Director 293,"Actor 1398, Actor 2798",South Korea,23-Feb-2021,1985,PG-13,149 min,Action & Adventure,This is the description for Show 7350.
s7351,Show 7351,Movie,Director 4210,"Actor 1669, Actor 2714",Germany,20-Oct-2020,1971,TV-Y,4 Seasons,Romantic Movies,This is the description for Show 7351.
s7352,Show 7352,Movie,Director 4329,"Actor 442, Actor 3581",South Korea,11-Nov-2021,1951,TV-18,4 Seasons,Documentaries,This is the description for Show 7352.
s7353,Show 7353,Movie,Director 4472,"Actor 1735, Actor 2886",France,1-Mar-2021,1947,TV-M,96 min,Children & Family Movies,This is the description for Show 7353.
s7354,Show 7354,Movie,Director 2260,"Actor 181, Actor 3493",Canada,22-Apr-2021,1990,G,75 min,Thrillers,This is the description for Show 7354.
s7355,Show 7355,Movie,Director 3559,"Actor 338, Actor 3685",Spain,10-May-2020,1934,UR,174 min,Romantic Movies,This is the description for Show 7355.
s7356,Show 7356,TV Show,Director 406,"Actor 887, Actor 2981",Japan,28-Sep-2021,2010,TV-Y,106 min,Horror Movies,This is the description for Show 7356.
s7357,Show 7357,Movie,Director 1139,"Actor 234, Actor 3752",France,27-May-2021,1939,TV-Y7-FV,176 min,Romantic Movies,This is the description for Show 7357.
s7358,Show 7358,TV Show,Director 4238,"Actor 1107, Actor 2890",Germany,14-Apr-2020,1962,R,10 Seasons,"Dramas, International Movies",This is the description for Show 7358.
s7359,Show 7359,Movie,Director 135,"Actor 1940, Actor 2183",Canada,9-Dec-2020,1954,TV-PG,141 min,Children & Family Movies,This is the description for Show 7359.
s7360,Show 7360,Movie,Director 3851,"Actor 1492, Actor 2165",South Korea,27-May-2020,2006,TV-13,2 Seasons,Horror Movies,This is the description for Show 7360.
s7361,Show 7361,TV Show,Director 3050,"Actor 1139, Actor 3658",Spain,17-Sep-2021,1942,NC-17,123 min,Children & Family Movies,This is the description for Show 7361.
s7362,Show 7362,Movie,Director 2546,"Actor 1936, Actor 3929",Brazil,22-Apr-2020,1935,Unrated,5 Seasons,Romantic Movies,This is the description for Show 7362.
s7363,Show 7363,Movie,Director 4352,"Actor 733, Actor 3979",Brazil,14-Jul-2021,1944,TV-M,150 min,"Dramas, International Movies",This is the description for Show 7363.
s7364,Show 7364,Movie,Director 315,"Actor 540, Actor 3834",United Kingdom,15-Nov-2020,1986,TV-14,2 Seasons,"Dramas, International Movies",This is the description for Show 7364.
s7365,Show 7365,Movie,Director 194,"Actor 1699, Actor 2475",Germany,9-Mar-2020,1990,TV-13,9 Seasons,Horror Movies,This is the description for Show 7365.
s7366,Show 7366,Movie,Director 3932,"Actor 1029, Actor 3459",South Korea,2-Mar-2020,1982,PG,108 min,Thrillers,This is the description for Show 7366.
s7367,Show 7367,Movie,Director 1897,"Actor 1899, Actor 2865",Canada,2-Jan-2021,1942,TV-PG,2 Seasons,Romantic Movies,This is the description for Show 7367.
s7368,Show 7368,TV Show,Director 2012,"Actor 1160, Actor 2730",Spain,20-Feb-2021,2013,TV-Y7-FV,150 min,Thrillers,This is the description for Show 7368.
s7369,Show 7369,Movie,Director 2906,"Actor 1160, Actor 3344",Japan,16-Jun-2021,2017,NC-17,8 Seasons,"Comedies, Dramas",This is the description for Show 7369.
s7370,Show 7370,TV Show,Director 312,"Actor 557, Actor 2849",Japan,21-Jul-2021,1932,NC-17,6 Seasons,Action & Adventure,This is the description for Show 7370.
s7371,Show 7371,Movie,Director 3425,"Actor 120, Actor 2410",France,13-Aug-2021,1981,Unrated,8 Seasons,Children & Family Movies,This is the description for Show 7371.
s7372,Show 7372,Movie,Director 1800,"Actor 1560, Actor 3594",South Korea,7-Mar-2020,1960,TV-Y7,1 Seasons,Thrillers,This is the description for Show 7372.
s7373,Show 7373,Movie,Director 391,"Actor 252, Actor 2114",Spain,14-May-2021,2019,PG,6 Seasons,"Comedies, Dramas",This is the description for Show 7373.
s7374,Show 7374,TV Show,Director 1751,"Actor 453, Actor 2210",Spain,2-Jan-2020,1961,NR,6 Seasons,Stand-Up Comedy,This is the description for Show 7374.
s7375,Show 7375,Movie,Director 4263,"Actor 221, Actor 2399",France,2-May-2020,1936,TV-Y,5 Seasons,Stand-Up Comedy,This is the description for Show 7375.
s7376,Show 7376,TV Show,Director 449,"Actor 1262, Actor 3112",Germany,20-Nov-2021,2021,Unrated,144 min,Documentaries,This is the description for Show 7376.
s7377,Show 7377,Movie,Director 1408,"Actor 1593, Actor 3980",United States,11-Jan-2020,2019,TV-13,157 min,Action & Adventure,This is the description for Show 7377.
s7378,Show 7378,TV Show,Director 1094,"Actor 804, Actor 3171",United Kingdom,3-Sep-2021,1945,PG,148 min,Romantic Movies,This is the description for Show 7378.
s7379,Show 7379,Movie,Director 132,"Actor 276, Actor 3650",South Korea,12-Sep-2020,1982,TV-13,9 Seasons,"Dramas, International Movies",This is the description for Show 7379.
s7380,Show 7380,TV Show,Director 1300,"Actor 715, Actor 3675",Canada,8-Jul-2020,1928,R,142 min,Children & Family Movies,This is the description for Show 7380.
s7381,Show 7381,Movie,Director 2879,"Actor 788, Actor 3316",France,15-Dec-2020,1973,G,3 Seasons,"Dramas, Independent Movies",This is the description for Show 7381.
s7382,Show 7382,TV Show,Director 1767,"Actor 13, Actor 3305",South Korea,9-Mar-2021,2017,TV-18,163 min,Thrillers,This is the description for Show 7382.
s7383,Show 7383,Movie,Director 1152,"Actor 1977, Actor 2343",Brazil,13-Jan-2021,2003,TV-M,6 Seasons,"Comedies, Dramas",This is the description for Show 7383.
s7384,Show 7384,TV Show,Director 2361,"Actor 1130, Actor 2788",France,20-Aug-2020,1968,TV-Y7-FV,179 min,Documentaries,This is the description for Show 7384.
s7385,Show 7385,Movie,Director 397,"Actor 1072, Actor 3887",South Korea,10-Mar-2021,1979,TV-G,70 min,Horror Movies,This is the description for Show 7385.
s7386,Show 7386,TV Show,Director 2307,"Actor 363, Actor 2779",United States,4-Mar-2020,2021,TV-14,105 min,Thrillers,This is the description for Show 7386.
